person,city
15393162795249,420
15393162795252,1451
15393162795278,506
15393162795288,1308
15393162795309,555
15393162795345,990
15393162795391,515
15393162795422,794
15393162795431,1425
15393162795442,983
15393162795503,1341
15393162795553,548
15393162795607,126
15393162795618,1041
15393162795632,996
15393162795647,341
15393162795666,710
15393162795695,1308
15393162795700,520
15393162795706,1124
15393162795710,348
15393162795717,336
15393162795733,1422
15393162795739,1027
15393162795744,1286
15393162795766,365
15393162795767,977
15393162795778,1276
15393162795789,221
15393162795803,470
15393162795813,824
15393162795833,546
15393162795888,909
15393162795897,1201
15393162795908,154
15393162795926,560
15393162795988,1055
15393162796008,1196
15393162796031,414
15393162796038,964
15393162796060,1313
15393162796066,1012
15393162796101,1244
15393162796126,646
15393162796135,1449
15393162796144,376
15393162796146,1197
15393162796167,209
15393162796172,273
15393162796224,215
15393162796288,589
15393162796323,175
15393162796331,242
15393162796337,243
15393162796338,532
15393162796369,1368
15393162796377,427
15393162796405,425
15393162796428,470
15393162796471,1256
15393162796493,1099
15393162796502,530
15393162796508,1083
15393162796516,192
15393162796545,754
15393162796547,1000
15393162796553,453
15393162796560,1027
15393162796566,928
15393162796579,261
15393162796613,867
15393162796621,247
15393162796635,1407
15393162796686,991
15393162796728,365
15393162796743,579
15393162796755,678
15393162796778,162
15393162796779,906
15393162796796,965
15393162796803,499
15393162796817,438
15393162796819,1006
15393162796843,1444
15393162796879,1325
15393162796900,607
15393162796901,369
15393162796905,264
15393162796909,882
15393162796914,652
15393162796938,228
15393162796970,960
15393162796995,993
15393162797001,340
15393162797006,1067
15393162797008,1108
15393162797037,1183
15393162797039,190
15393162797086,313
15393162797132,219
15393162797199,1030
15393162797207,1278
15393162797213,427
15393162797236,784
15393162797245,511
15393162797322,245
15393162797324,414
15393162797340,863
15393162797341,765
15393162797343,161
15393162797355,437
15393162797358,187
15393162797371,192
15393162797372,1145
15393162797388,571
15393162797393,1395
15393162797397,813
15393162797413,623
15393162797415,1141
15393162797442,1241
15393162797453,249
15393162797457,211
15393162797545,1384
15393162797566,1175
15393162797567,1133
15393162797594,551
15393162797599,754
15393162797610,1127
15393162797649,991
15393162797697,857
15393162797703,294
15393162797711,276
15393162797716,876
15393162797734,613
15393162797737,1179
15393162797760,1230
15393162797768,176
15393162797780,1341
15393162797781,297
15393162797791,1106
15393162797799,663
15393162797810,887
15393162797813,1260
15393162797817,763
15393162797913,1438
15393162797915,484
15393162797929,185
15393162797956,992
15393162797976,750
15393162797982,566
15393162798002,292
15393162798025,677
15393162798035,1338
15393162798044,932
15393162798046,982
15393162798061,778
15393162798066,423
15393162798076,370
15393162798100,686
15393162798109,553
15393162798119,1342
15393162798192,366
15393162798198,220
15393162798215,961
15393162798227,1251
15393162798238,126
15393162798239,132
15393162798254,1361
15393162798261,922
15393162798303,1406
15393162798315,685
15393162798318,163
15393162798328,191
15393162798341,201
15393162798380,1223
15393162798392,1420
15393162798411,1297
15393162798428,425
15393162798434,441
15393162798503,1334
15393162798531,1250
15393162798536,951
15393162798538,860
15393162798559,218
15393162798602,1416
15393162798611,389
15393162798652,1364
15393162798660,1003
15393162798680,1213
15393162798690,428
15393162798696,191
15393162798736,1432
15393162798763,1088
15393162798789,1154
15393162798794,122
15393162798798,728
15393162798804,998
15393162798829,463
15393162798836,933
15393162798846,1165
15393162798858,1280
15393162798860,952
15393162798863,970
15393162798893,760
15393162798923,1337
15393162798954,895
15393162798964,1428
15393162798965,261
15393162798986,1388
15393162798988,1365
15393162798990,300
15393162798998,1360
15393162799037,1442
15393162799042,547
15393162799049,425
15393162799069,1207
15393162799085,259
15393162799092,354
15393162799130,846
15393162799134,1012
15393162799158,756
15393162799165,1174
15393162799170,800
15393162799178,490
15393162799191,338
15393162799275,875
15393162799290,1037
15393162799297,208
15393162799300,903
15393162799344,524
15393162799345,130
15393162799347,409
15393162799366,958
15393162799386,744
15393162799406,880
15393162799412,1366
15393162799417,907
15393162799448,606
15393162799480,1190
15393162799486,114
15393162799491,741
15393162799504,1051
15393162799527,569
15393162799563,377
15393162799564,1019
15393162799574,1256
15393162799580,380
15393162799592,218
15393162799642,210
15393162799670,1295
15393162799694,1032
15393162799723,991
15393162799728,1356
15393162799741,738
15393162799750,1001
15393162799779,141
15393162799795,963
15393162799803,1337
15393162799807,1423
15393162799850,368
15393162799851,1035
17592186044467,1178
17592186044476,634
17592186044505,280
17592186044506,934
17592186044543,681
17592186044545,447
17592186044558,184
17592186044561,906
17592186044582,992
17592186044587,190
17592186044611,287
17592186044636,1129
17592186044638,777
17592186044695,924
17592186044705,1286
17592186044720,270
17592186044726,745
17592186044743,1247
17592186044746,1178
17592186044747,1107
17592186044767,696
17592186044789,1064
17592186044801,172
17592186044803,1069
17592186044821,484
17592186044824,268
17592186044828,1163
17592186044838,677
17592186044839,1186
17592186044852,1304
17592186044859,1322
17592186044862,1194
17592186044881,346
17592186044882,135
17592186044883,720
17592186044905,1189
17592186044913,123
17592186044924,1440
17592186044948,619
17592186044961,608
17592186044965,940
17592186045029,728
17592186045106,1039
17592186045142,400
17592186045182,441
17592186045195,664
17592186045196,642
17592186045207,1042
17592186045208,461
17592186045209,1313
17592186045225,604
17592186045281,1082
17592186045301,598
17592186045309,487
17592186045316,986
17592186045339,1178
17592186045358,796
17592186045367,1325
17592186045368,791
17592186045373,513
17592186045381,1074
17592186045413,331
17592186045418,119
17592186045428,1309
17592186045492,872
17592186045552,604
17592186045555,1343
17592186045574,480
17592186045590,473
17592186045596,1289
17592186045600,1347
17592186045606,323
17592186045610,637
17592186045613,919
17592186045671,635
17592186045699,286
17592186045716,470
17592186045761,1197
17592186045762,835
17592186045764,721
17592186045771,989
17592186045789,1422
17592186045794,178
17592186045799,386
17592186045808,200
17592186045810,353
17592186045818,1310
17592186045827,591
17592186045852,958
17592186045854,178
17592186045889,732
17592186045896,633
17592186045902,1180
17592186045954,260
17592186045969,726
17592186045987,572
17592186046008,653
17592186046020,1421
17592186046028,217
17592186046034,309
17592186046058,140
17592186046077,748
17592186046112,354
17592186046132,782
17592186046214,234
17592186046235,1069
17592186046237,1046
17592186046254,513
17592186046295,423
17592186046299,1433
17592186046312,156
17592186046318,1430
17592186046329,1375
17592186046335,1106
17592186046337,1107
17592186046358,1206
17592186046373,1315
17592186046377,1165
17592186046392,492
17592186046395,1144
17592186046399,693
17592186046401,1340
17592186046404,192
17592186046410,1400
17592186046450,196
17592186046489,643
17592186046498,1433
17592186046506,817
17592186046515,793
17592186046523,138
17592186046542,646
17592186046561,1229
17592186046568,368
17592186046583,797
17592186046597,1293
17592186046604,849
17592186046615,1081
17592186046619,1337
17592186046669,1356
17592186046674,719
17592186046691,874
17592186046699,1226
17592186046716,625
17592186046721,118
17592186046737,1414
17592186046767,1398
17592186046801,799
17592186046840,943
17592186046854,737
17592186046855,1175
17592186046857,124
17592186046866,952
17592186046879,815
17592186046899,1011
17592186046904,1103
17592186046919,121
17592186046929,266
17592186046932,498
17592186046968,913
17592186047008,1442
17592186047016,667
17592186047024,352
17592186047030,259
17592186047040,313
17592186047045,986
17592186047071,830
17592186047102,1011
17592186047105,953
17592186047124,848
17592186047135,1426
17592186047140,486
17592186047147,230
17592186047153,127
17592186047160,1264
17592186047163,471
17592186047170,309
17592186047186,489
17592186047215,1087
17592186047220,317
17592186047226,1295
17592186047257,645
17592186047268,431
17592186047289,930
17592186047299,1075
17592186047318,997
17592186047321,398
17592186047330,520
17592186047366,677
17592186047417,1156
17592186047433,491
17592186047442,307
17592186047460,1285
17592186047476,231
17592186047483,652
17592186047514,458
17592186047517,601
17592186047519,1369
17592186047526,718
17592186047547,702
17592186047551,1411
17592186047558,481
17592186047592,754
17592186047598,665
17592186047605,402
17592186047652,1261
17592186047660,247
17592186047683,659
17592186047701,1345
17592186047709,1089
17592186047716,1304
17592186047724,1260
17592186047729,666
17592186047737,1190
17592186047743,1158
17592186047774,993
17592186047792,360
17592186047795,127
17592186047799,792
17592186047811,546
17592186047816,609
17592186047842,726
17592186047849,763
17592186047853,915
17592186047887,822
17592186047918,831
17592186047933,350
17592186047935,803
17592186047950,1251
17592186047966,884
17592186047987,1233
17592186048010,1058
17592186048049,363
17592186048053,283
17592186048064,124
17592186048077,1197
17592186048100,685
17592186048114,200
17592186048115,909
17592186048119,1327
17592186048183,612
17592186048228,1046
17592186048247,679
17592186048260,231
17592186048271,860
17592186048307,233
17592186048311,710
17592186048336,345
17592186048348,769
17592186048386,492
17592186048395,402
17592186048407,203
17592186048428,116
17592186048457,1434
17592186048492,985
17592186048551,1274
17592186048564,1375
17592186048570,220
17592186048597,202
17592186048611,1364
17592186048627,563
17592186048641,822
17592186048656,162
17592186048659,521
17592186048680,561
17592186048684,898
17592186048697,1240
17592186048745,842
17592186048749,178
17592186048757,1380
17592186048763,1051
17592186048769,943
17592186048802,706
17592186048805,1360
17592186048811,1434
17592186048814,318
17592186048816,1010
17592186048824,892
17592186048828,1352
17592186048854,321
17592186048872,391
17592186048913,135
17592186048918,1014
17592186048950,1423
17592186049020,223
17592186049024,1063
17592186049041,722
17592186049051,1009
17592186049052,938
17592186049056,954
17592186049061,296
17592186049087,916
17592186049094,614
17592186049118,1059
17592186049135,974
17592186049147,526
17592186049158,1039
17592186049198,557
17592186049289,974
17592186049304,590
17592186049307,1088
17592186049308,290
17592186049334,696
17592186049342,1283
17592186049378,804
17592186049379,1355
17592186049398,1247
17592186049402,1062
17592186049413,1290
17592186049417,255
17592186049427,1337
17592186049433,1425
17592186049437,379
17592186049459,423
17592186049517,1225
17592186049520,843
17592186049543,509
17592186049556,1297
17592186049576,917
17592186049590,679
17592186049591,198
17592186049593,1445
17592186049596,1224
17592186049622,743
17592186049625,1112
17592186049660,706
17592186049675,755
17592186049678,637
17592186049711,894
17592186049724,943
17592186049753,673
17592186049759,1285
17592186049765,324
17592186049799,1038
17592186049826,471
17592186049831,553
17592186049843,893
17592186049849,1439
17592186049852,142
17592186049880,1022
17592186049899,997
17592186049930,1101
17592186049935,389
17592186049954,727
17592186049970,443
17592186049971,931
17592186049977,1038
17592186050003,1125
17592186050005,1311
17592186050039,955
17592186050044,301
17592186050056,1342
17592186050063,857
17592186050065,179
17592186050067,161
17592186050103,724
17592186050115,134
17592186050170,256
17592186050188,305
17592186050247,585
17592186050321,1424
17592186050325,852
17592186050333,239
17592186050342,833
17592186050347,117
17592186050357,1273
17592186050359,547
17592186050367,559
17592186050392,650
17592186050405,636
17592186050412,1400
17592186050415,642
17592186050431,1209
17592186050454,1204
17592186050457,1308
17592186050559,1357
17592186050581,200
17592186050634,1043
17592186050645,310
17592186050665,298
17592186050671,1223
17592186050682,350
17592186050685,1130
17592186050692,983
17592186050725,1303
17592186050734,1114
17592186050748,681
17592186050783,1005
17592186050790,411
17592186050803,1037
17592186050809,719
17592186050849,975
17592186050850,427
17592186050889,932
